,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
14700,20150417T000000,515000.0,3,1.75,1190,4500,1.0,0,0,3,6,1922,2012,98116,47.5576,-122.388,1820,4500
14701,20150406T000000,590000.0,5,1.0,1840,6710,1.5,0,0,3,7,1920,0,98126,47.5686,-122.378,1410,4880
14702,20150402T000000,1160000.0,4,3.75,3560,13959,2.0,0,0,4,9,1972,0,98040,47.5575,-122.211,3320,11834
14703,20141104T000000,289000.0,3,1.75,1580,9750,1.0,0,0,5,7,1954,0,98148,47.427,-122.331,1460,9750
14704,20150323T000000,424000.0,3,1.5,1230,7200,1.0,0,0,3,7,1953,0,98125,47.7281,-122.311,1400,6240
14705,20141016T000000,199000.0,4,2.0,1440,9477,1.0,0,0,3,5,1943,0,98056,47.5093,-122.182,1440,9546
14706,20141006T000000,730000.0,4,3.5,4420,7902,2.0,0,0,3,10,2004,0,98065,47.5327,-121.86,3440,7851
14707,20140527T000000,244000.0,3,1.0,910,5250,1.0,0,0,4,6,1971,0,98166,47.4729,-122.352,1650,10442
14708,20140618T000000,240000.0,2,1.0,670,10920,1.0,0,0,3,6,1942,0,98146,47.5128,-122.372,900,7425
14709,20150422T000000,797000.0,4,2.75,2650,8610,2.0,0,0,3,8,1959,2007,98008,47.6155,-122.121,1680,8316
14710,20140520T000000,350000.0,4,2.25,2220,6953,2.0,0,0,4,8,1999,0,98038,47.3509,-122.041,2240,6716
14711,20141119T000000,415000.0,3,1.75,1640,6435,1.0,0,0,3,7,1972,0,98034,47.7197,-122.217,1770,6930
14712,20150414T000000,378510.0,2,1.0,770,5185,1.0,0,0,3,7,1947,0,98126,47.5459,-122.379,1260,6550
14713,20140708T000000,1195000.0,4,3.5,3960,6654,2.0,0,0,3,10,2006,0,98199,47.6461,-122.389,2840,6400
14714,20141006T000000,379900.0,2,1.5,1140,7620,1.0,0,0,4,6,1925,0,98106,47.5277,-122.351,1300,7620
14715,20140520T000000,620000.0,3,2.5,2480,9041,2.0,0,0,3,7,2004,0,98053,47.6797,-122.035,2480,6500
14716,20140829T000000,524500.0,3,1.5,1580,3172,1.0,0,0,4,8,1946,0,98117,47.6796,-122.393,1580,5000
14717,20140609T000000,270000.0,4,2.75,1990,7252,1.0,0,0,3,7,1999,0,98002,47.2839,-122.202,2100,7535
14718,20140528T000000,236000.0,4,2.25,1830,9485,1.0,0,0,4,7,1989,0,98023,47.2995,-122.387,1730,10109
14719,20141105T000000,308500.0,2,2.0,840,14564,1.5,0,0,5,6,1942,0,98106,47.5499,-122.36,1430,7920
14720,20141208T000000,989900.0,5,2.25,3320,11350,1.0,0,0,5,8,1963,0,98040,47.5749,-122.213,3320,11085
14721,20141002T000000,299000.0,4,2.25,2050,26000,2.0,0,0,4,8,1977,0,98042,47.3423,-122.063,2330,31100
14722,20140913T000000,295000.0,2,1.75,1560,43748,2.0,0,0,3,8,1967,2000,98065,47.5729,-121.676,1000,24602
14723,20140611T000000,110000.0,2,1.0,800,15000,1.0,0,0,3,6,1927,0,98168,47.4932,-122.316,1170,15000
14724,20140703T000000,295950.0,2,1.0,1190,6200,1.0,0,0,3,7,1948,0,98133,47.7634,-122.34,1470,7800
14725,20140528T000000,270000.0,3,1.75,1300,4127,1.0,0,0,4,6,1918,1953,98106,47.5353,-122.352,1420,4000
14726,20140521T000000,712000.0,4,2.5,3400,247421,2.0,0,0,3,9,2001,0,98010,47.3623,-121.971,3180,222156
14727,20150506T000000,475000.0,2,1.5,1170,1250,3.0,0,0,3,8,2000,0,98107,47.6719,-122.38,1310,1308
14728,20150317T000000,410000.0,4,2.5,2510,5258,2.0,0,0,3,7,2001,0,98056,47.4818,-122.188,2570,5119
14729,20150313T000000,588000.0,4,2.25,2510,19550,1.0,0,0,4,9,1977,0,98034,47.7041,-122.241,2450,19250
14730,20141212T000000,420000.0,3,2.5,2390,3903,2.0,0,0,3,8,2006,0,98072,47.7515,-122.174,2390,3431
14731,20150119T000000,355000.0,4,2.25,2200,3404,2.0,0,0,3,8,2005,0,98038,47.3895,-122.034,2200,3449
14732,20140623T000000,446000.0,2,1.0,2550,21675,1.0,0,1,4,7,1958,0,98198,47.4013,-122.319,2030,10591
14733,20140520T000000,765000.0,4,2.25,2560,12100,1.0,0,0,4,8,1976,0,98052,47.631,-122.108,2240,12100
14734,20140527T000000,967500.0,3,3.75,3250,5797,2.0,0,2,4,8,1951,0,98199,47.6481,-122.405,1840,5797
14735,20140905T000000,381000.0,2,2.0,1340,4447,1.0,0,0,3,8,2004,0,98053,47.7175,-122.033,1350,4458
14736,20150501T000000,490000.0,3,2.25,2840,107157,2.0,0,0,4,9,1983,0,98092,47.2848,-122.118,2600,215622
14737,20140827T000000,716000.0,4,2.25,2480,9780,1.0,0,0,4,8,1975,0,98052,47.6388,-122.099,2640,9780
14738,20150414T000000,605000.0,5,3.5,3060,8862,2.0,0,0,3,8,1989,0,98056,47.5322,-122.185,2680,8398
14739,20140919T000000,312200.0,4,2.5,2910,8596,2.0,0,0,3,8,2004,0,98003,47.2596,-122.304,2770,8602
14740,20140718T000000,327000.0,4,1.0,1900,9000,1.0,0,0,4,7,1948,0,98166,47.4629,-122.361,1950,10800
14741,20140609T000000,229950.0,4,1.75,1300,21000,1.0,0,0,4,7,1969,0,98001,47.3067,-122.285,2120,9920
14742,20140711T000000,160000.0,3,1.5,1480,7000,1.0,0,0,3,7,1980,0,98023,47.2866,-122.368,1470,7022
14743,20140812T000000,255000.0,3,1.0,1250,9472,1.0,0,0,4,6,1972,0,98059,47.495,-122.154,1590,9600
14744,20141125T000000,530000.0,4,2.5,2000,4700,1.5,0,0,4,7,1944,0,98117,47.6902,-122.368,1560,4700
14745,20141024T000000,239000.0,3,1.5,1330,6540,1.0,0,0,3,7,1971,0,98188,47.4239,-122.292,1400,11500
14746,20150228T000000,285000.0,3,2.25,1840,6214,1.0,0,0,4,7,1983,0,98031,47.4043,-122.185,1840,6214
14747,20140827T000000,537000.0,4,2.0,1560,7104,1.5,0,0,3,7,1945,0,98105,47.6714,-122.28,1850,7105
14748,20140814T000000,530000.0,3,2.5,3150,21893,2.0,0,0,3,9,2006,0,98014,47.6455,-121.901,2280,21886
14749,20140725T000000,213675.0,3,2.25,1560,6013,2.0,0,0,3,7,1990,0,98023,47.2862,-122.352,1640,6290
14750,20140506T000000,530000.0,5,2.5,2910,9636,1.0,0,0,4,7,1964,0,98008,47.5803,-122.119,2830,10385
14751,20150305T000000,780000.0,3,2.5,2940,15875,2.0,0,0,3,10,1994,0,98075,47.5947,-122.016,2980,15875
14752,20141113T000000,390000.0,3,1.0,950,3621,1.0,0,0,4,6,1947,0,98144,47.575,-122.289,1540,4080
14753,20140521T000000,450000.0,2,1.0,1200,4000,1.0,0,0,3,7,1940,0,98126,47.5766,-122.378,1770,4000
14754,20150311T000000,420000.0,2,1.0,1000,5375,1.0,0,0,3,7,1953,0,98118,47.5404,-122.268,1380,5000
14755,20150127T000000,550000.0,3,2.0,1490,3880,1.0,0,0,3,7,1959,0,98107,47.662,-122.363,1490,3880
14756,20150219T000000,110000.0,2,1.0,600,6120,1.0,0,0,3,5,1943,0,98168,47.4997,-122.317,1060,6120
14757,20140528T000000,700000.0,2,1.75,2320,5500,1.5,0,2,3,8,1925,2000,98144,47.586,-122.292,2380,5000
14758,20150424T000000,807500.0,4,2.5,3190,24170,2.0,0,0,3,10,2002,0,98074,47.6209,-122.052,2110,26321
14759,20141002T000000,179000.0,2,1.0,990,8760,1.0,0,0,3,7,1977,0,98003,47.3302,-122.305,1560,11880
14760,20140710T000000,1612500.0,4,2.75,5470,18200,2.0,1,4,3,11,1992,0,98118,47.5316,-122.263,3620,15100
14761,20150409T000000,655000.0,4,2.75,2890,46609,2.0,0,0,4,9,1981,0,98077,47.7454,-122.061,2880,68824
14762,20150316T000000,472500.0,3,2.0,1790,6800,1.0,0,0,4,7,1964,0,98133,47.728,-122.339,1470,6800
14763,20141027T000000,299000.0,4,2.5,2350,6958,2.0,0,0,3,9,1998,0,98092,47.3321,-122.172,2480,6395
14764,20140514T000000,740000.0,4,2.5,3430,10157,2.0,0,0,3,10,2000,0,98034,47.723,-122.158,3480,10157
14765,20141010T000000,860000.0,3,1.75,2600,15064,1.0,0,0,4,8,1967,0,98004,47.64,-122.204,2940,14984
14766,20140701T000000,620000.0,4,3.0,2130,6325,1.0,0,0,5,7,1948,0,98116,47.5683,-122.396,1240,6325
14767,20141010T000000,410000.0,3,1.75,1660,5987,1.0,0,0,3,7,1982,0,98146,47.5107,-122.381,1510,6000
14768,20150304T000000,343000.0,5,3.5,2473,9282,2.0,0,1,5,7,1963,0,98198,47.3966,-122.308,2040,10920
14769,20140617T000000,465000.0,2,2.75,1430,1425,2.0,0,0,3,7,2006,0,98112,47.621,-122.298,1500,1749
14770,20150304T000000,273950.0,3,2.25,1570,3109,2.0,0,0,3,8,2002,0,98092,47.3258,-122.186,1680,3590
14771,20141017T000000,825000.0,2,1.0,1240,42247,1.0,0,1,4,7,1915,0,98056,47.5169,-122.201,1550,12459
14772,20150330T000000,255000.0,3,2.5,1720,6200,2.0,0,0,3,7,2014,0,98022,47.2137,-121.989,1710,9520
14773,20140908T000000,250000.0,3,2.0,1140,11161,1.0,0,0,4,7,1998,0,98022,47.209,-122.012,1720,8587
14774,20140822T000000,635000.0,4,3.25,2690,7200,2.0,0,3,3,9,1978,0,98155,47.7341,-122.288,2400,8845
14775,20140826T000000,240000.0,3,1.75,1520,9600,1.0,0,0,3,8,1966,0,98023,47.3263,-122.365,2060,9600
14776,20150507T000000,670000.0,4,2.25,2040,7031,2.0,0,0,3,8,2012,0,98033,47.7016,-122.17,1670,7031
14777,20141024T000000,713414.0,3,2.5,2830,6000,1.0,0,3,3,9,1954,0,98126,47.5751,-122.378,2040,5300
14778,20150513T000000,245000.0,3,1.5,1340,7391,1.0,0,0,4,7,1966,0,98198,47.3837,-122.317,1300,7391
14779,20141209T000000,600000.0,4,2.5,2520,10850,1.0,0,0,4,8,1968,0,98155,47.7751,-122.284,2590,10800
14780,20141015T000000,270000.0,3,2.5,1660,5550,2.0,0,0,3,7,2002,0,98198,47.375,-122.304,1810,5550
14781,20141120T000000,190000.0,2,1.0,880,6900,1.0,0,0,3,6,1943,0,98056,47.4903,-122.191,1060,8000
14782,20140606T000000,435000.0,3,2.0,980,5000,1.0,0,0,3,6,1940,0,98144,47.595,-122.308,1970,3025
14783,20141023T000000,560000.0,4,1.0,1360,5814,1.5,0,0,2,6,1900,0,98122,47.6038,-122.314,1010,5814
14784,20140905T000000,998000.0,3,3.75,3710,34412,2.0,0,0,3,10,1978,0,98075,47.5888,-122.04,2390,34412
14785,20141202T000000,725000.0,3,1.0,940,8377,1.0,0,0,4,7,1952,0,98004,47.5974,-122.2,1710,6900
14786,20141124T000000,210000.0,2,1.0,970,8874,1.0,0,0,3,7,1968,0,98056,47.4943,-122.178,1340,8175
14787,20140825T000000,513000.0,3,2.25,1500,1312,3.0,0,0,3,8,2007,0,98103,47.6534,-122.346,1500,1282
14788,20141105T000000,290000.0,5,2.5,2780,9652,1.0,0,0,4,8,1967,0,98001,47.3444,-122.271,1790,9652
14789,20140925T000000,1260000.0,3,2.5,3110,9930,1.0,0,1,3,8,1954,0,98039,47.6112,-122.226,3650,14399
14790,20140620T000000,330000.0,3,2.25,1860,11227,2.0,0,0,3,7,1995,0,98038,47.3879,-122.031,1820,8800
14791,20140605T000000,189000.0,3,1.0,1010,7560,1.0,0,0,3,6,1958,0,98058,47.4497,-122.176,1170,7560
14792,20150504T000000,907500.0,3,2.25,2850,6281,2.0,0,2,4,7,1947,0,98115,47.6911,-122.326,1680,7006
14793,20141104T000000,410000.0,3,2.25,2280,200811,1.0,0,0,3,7,1978,0,98014,47.6522,-121.941,2280,206038
14794,20150220T000000,1050000.0,4,3.0,3080,10757,2.0,0,3,5,8,1961,0,98006,47.5671,-122.159,2810,10757
14795,20141204T000000,622100.0,4,2.5,2280,14290,1.5,0,0,4,7,1942,0,98125,47.7054,-122.297,2140,9890
14796,20140723T000000,250000.0,3,1.5,2030,14400,1.0,0,0,4,7,1969,0,98001,47.2639,-122.285,1330,14400
14797,20140818T000000,1180000.0,4,3.0,2570,4000,2.0,0,0,3,8,1909,2014,98115,47.6743,-122.313,1970,4000
14798,20150209T000000,925000.0,3,2.75,3640,10300,1.0,0,0,4,9,1979,0,98006,47.5612,-122.146,3110,10625
14799,20150218T000000,554000.0,3,2.0,1760,4046,1.0,0,0,3,7,1931,0,98117,47.6876,-122.381,1500,4046
14800,20140709T000000,545000.0,3,2.5,2760,17377,2.0,0,0,3,9,2002,0,98056,47.4929,-122.188,1940,8504
14801,20140909T000000,660000.0,3,2.5,2650,11250,2.0,0,0,3,9,2005,0,98155,47.7644,-122.29,2200,10013
14802,20150505T000000,1900000.0,5,4.5,5160,44315,2.0,0,0,3,12,1996,0,98005,47.6568,-122.154,4760,44315
14803,20140502T000000,260000.0,4,2.0,1480,8625,1.0,0,0,4,7,1974,0,98055,47.462,-122.193,2130,8502
14804,20141030T000000,219900.0,3,1.0,860,6664,1.0,0,0,3,6,1944,0,98178,47.4931,-122.247,1150,6857
14805,20150325T000000,373500.0,4,2.5,2610,4978,2.0,0,0,3,8,2004,0,98038,47.3438,-122.04,2470,5024
14806,20140711T000000,380000.0,2,1.0,1470,81021,1.0,0,0,4,6,1949,0,98027,47.4771,-122.03,2600,69696
14807,20140701T000000,1060000.0,4,2.5,4570,16015,2.0,0,2,3,11,1990,0,98074,47.6246,-122.067,4490,17668
14808,20150330T000000,2600000.0,3,3.0,3410,16015,2.0,1,4,4,10,1973,0,98040,47.5721,-122.239,3760,16572
14809,20140723T000000,450000.0,3,2.25,1760,10013,2.0,0,0,4,8,1983,0,98056,47.5336,-122.189,1810,9768
14810,20140716T000000,379950.0,3,1.75,2040,12065,1.0,0,0,3,8,1987,0,98038,47.3756,-122.044,2010,11717
14811,20140820T000000,834800.0,3,3.5,3470,4171,3.0,0,0,3,9,2008,0,98034,47.711,-122.229,3430,4268
14812,20140916T000000,365000.0,2,1.0,680,4800,1.0,0,0,3,6,1917,0,98122,47.6084,-122.304,1610,4800
14813,20140617T000000,465000.0,2,2.0,1494,19271,2.0,1,4,3,7,1943,1997,98070,47.4728,-122.497,1494,43583
14814,20140730T000000,452000.0,3,1.5,1250,4000,1.0,0,0,3,7,1955,0,98117,47.6916,-122.379,1030,4000
14815,20150304T000000,840000.0,3,3.0,3570,6250,2.0,0,2,3,10,1985,0,98116,47.5624,-122.399,2550,7596
14816,20141103T000000,465000.0,4,2.0,2000,6250,1.5,0,0,3,7,1930,0,98136,47.5532,-122.389,1110,6250
14817,20150507T000000,295000.0,3,2.5,2030,4867,2.0,0,0,3,7,2003,0,98042,47.3747,-122.128,2030,5000
14818,20150224T000000,396000.0,3,1.0,1390,6160,1.0,0,0,4,7,1949,0,98133,47.7289,-122.338,1230,6160
14819,20150224T000000,397000.0,2,1.0,1030,12350,1.5,0,0,3,7,1942,0,98115,47.6984,-122.324,1790,6900
14820,20140819T000000,240000.0,3,1.0,1280,9000,1.5,0,0,4,6,1954,0,98146,47.4915,-122.338,1430,4500
14821,20150105T000000,300523.0,3,2.5,2370,6840,2.0,0,0,3,9,1987,0,98119,47.6503,-122.366,1590,4400
14822,20141106T000000,215500.0,3,2.0,1380,9000,2.0,0,0,2,7,1946,1982,98001,47.2613,-122.248,1460,9732
14823,20140805T000000,552500.0,5,3.0,2320,7229,1.0,0,0,4,8,1986,0,98052,47.697,-122.097,2090,7554
14824,20140828T000000,375000.0,5,1.5,2050,9360,1.0,0,0,3,7,1968,0,98055,47.436,-122.195,1840,9383
14825,20140606T000000,160000.0,3,1.0,1210,103237,1.0,0,0,2,6,1918,1960,98070,47.4208,-122.445,1880,40510
14826,20140612T000000,1070000.0,4,2.5,3270,35445,2.0,0,0,3,11,1989,0,98006,47.548,-122.121,4180,32130
14827,20141104T000000,952000.0,3,2.5,2450,4400,2.0,0,0,4,9,1922,0,98102,47.6439,-122.319,2220,5500
14828,20140627T000000,523460.0,5,1.75,1890,5000,1.5,0,0,3,7,1906,0,98107,47.6711,-122.372,1610,5000
14829,20140812T000000,305950.0,4,2.5,2007,4968,2.0,0,0,3,9,2009,0,98092,47.3301,-122.191,2189,5852
14830,20150209T000000,220000.0,3,2.5,1430,9044,2.0,0,0,3,7,1991,0,98022,47.1956,-121.986,1580,8624
14831,20150409T000000,289000.0,2,1.75,2056,52333,1.0,0,0,4,7,1980,0,98001,47.2592,-122.291,2220,6458
14832,20150209T000000,648000.0,5,2.5,2210,10772,1.0,0,2,3,9,1964,0,98155,47.7383,-122.288,2720,9858
14833,20150410T000000,825000.0,5,1.75,2330,6000,1.5,0,0,3,8,1937,0,98199,47.6461,-122.392,2150,6000
14834,20141204T000000,400000.0,4,2.0,2070,10800,2.0,0,0,3,7,1982,0,98011,47.7264,-122.237,1880,10800
14835,20140512T000000,420000.0,2,2.5,1480,1369,3.0,0,0,3,7,2009,0,98052,47.676,-122.121,1390,1337
14836,20150120T000000,389000.0,2,1.75,1160,4848,2.0,0,1,4,7,1949,0,98118,47.542,-122.265,1990,7440
14837,20140908T000000,865000.0,4,2.5,2520,4950,2.0,0,0,3,8,1906,2002,98117,47.6814,-122.359,1810,3500
14838,20141203T000000,345000.0,2,1.0,1770,16660,1.0,0,3,3,8,1957,0,98023,47.3346,-122.354,2790,20504
14839,20150326T000000,700000.0,3,2.5,3110,123710,2.0,0,0,3,8,1995,0,98038,47.3879,-122.002,2420,92782
14840,20150416T000000,550000.0,3,2.5,1680,10455,2.0,0,0,3,8,1982,0,98052,47.7229,-122.11,1860,10063
14841,20140708T000000,201500.0,3,1.0,1320,5000,1.5,0,0,3,7,1912,0,98116,47.5711,-122.386,1320,4179
14842,20150323T000000,459000.0,3,1.0,1320,5000,1.5,0,0,3,7,1912,0,98116,47.5711,-122.386,1320,4179
14843,20141218T000000,327000.0,3,2.5,1810,7350,1.0,0,0,3,8,1984,0,98058,47.4434,-122.125,2240,7350
14844,20140516T000000,540000.0,1,1.0,1140,6700,1.5,0,0,3,7,1920,0,98103,47.6958,-122.357,1350,6700
14845,20140606T000000,805000.0,5,2.5,4600,19831,1.0,0,3,3,9,1956,2015,98177,47.7608,-122.378,2890,19831
14846,20141023T000000,521000.0,3,2.0,1840,6000,1.0,0,0,4,6,1908,1944,98136,47.5508,-122.392,2010,6000
14847,20140527T000000,375000.0,3,1.5,2000,7294,1.0,0,0,3,7,1965,0,98118,47.5297,-122.267,2000,6000
14848,20150117T000000,235000.0,3,1.75,1480,6592,1.0,0,0,4,7,1978,0,98023,47.2982,-122.378,1660,7150
14849,20140929T000000,240000.0,4,2.5,2040,11841,2.0,0,0,3,7,1994,0,98042,47.3691,-122.074,1730,8808
14850,20140915T000000,575000.0,4,2.25,2060,12155,1.0,0,0,4,8,1968,0,98008,47.6378,-122.117,2360,8625
14851,20141201T000000,1520000.0,6,3.5,3720,11690,2.0,0,0,3,10,2003,0,98040,47.5699,-122.226,3030,11686
14852,20140702T000000,394500.0,4,2.5,3002,6042,2.0,0,0,3,8,2004,0,98055,47.4231,-122.186,2566,6390
14853,20140515T000000,174950.0,3,1.0,1060,5200,1.0,0,0,5,6,1970,0,98042,47.3636,-122.093,1380,5200
14854,20141117T000000,383000.0,4,2.0,1830,21183,1.0,0,0,4,7,1966,0,98059,47.4826,-122.128,1950,6120
14855,20140505T000000,249950.0,3,2.0,1550,15040,1.0,0,0,4,6,1958,0,98059,47.4873,-122.099,1510,41416
14856,20150318T000000,431000.0,3,2.5,1690,2752,2.0,0,0,3,8,1979,0,98052,47.6332,-122.108,1690,2855
14857,20140530T000000,459900.0,3,1.75,2580,11000,1.0,0,0,4,7,1951,0,98006,47.5646,-122.181,2280,17643
14858,20140707T000000,475000.0,5,2.5,2510,8050,1.0,0,0,4,7,1977,0,98034,47.7212,-122.172,1840,8471
14859,20140516T000000,605000.0,3,2.25,1290,2500,2.0,0,0,4,8,1987,0,98112,47.6229,-122.298,1700,3750
14860,20150218T000000,234950.0,4,2.0,1450,7560,1.0,0,0,3,7,1967,0,98001,47.3375,-122.276,1430,7560
14861,20140613T000000,419000.0,4,2.5,2690,7947,2.0,0,0,3,8,1993,0,98058,47.4248,-122.153,2160,8328
14862,20140522T000000,910000.0,4,3.25,3340,10890,1.5,0,0,3,9,1963,2000,98052,47.6677,-122.136,2880,9794
14863,20141203T000000,392000.0,4,2.5,2600,8921,2.0,0,0,3,8,1991,0,98058,47.4423,-122.178,2550,8683
14864,20140825T000000,915000.0,3,2.5,3140,9808,2.0,0,0,3,9,2001,0,98052,47.6383,-122.097,2370,10014
14865,20141114T000000,630000.0,3,3.25,3800,13995,2.0,0,3,3,9,1983,0,98011,47.7741,-122.203,2480,8434
14866,20140710T000000,416100.0,4,1.75,2320,5490,1.0,0,3,3,8,1956,0,98178,47.5091,-122.241,2240,7200
14867,20140821T000000,285000.0,4,2.5,2360,7350,1.0,0,0,4,7,1965,0,98001,47.3417,-122.277,1450,7305
14868,20150506T000000,353000.0,4,1.5,1100,9600,1.0,0,0,4,6,1960,0,98033,47.7,-122.175,1100,9630
14869,20140826T000000,297950.0,3,2.0,1390,5127,1.0,0,0,3,8,1990,0,98055,47.4504,-122.206,1960,5019
14870,20141007T000000,750000.0,2,2.0,2180,21392,2.0,0,0,3,8,1934,1979,98034,47.7162,-122.246,2890,22000
14871,20150402T000000,525000.0,3,3.0,1730,1074,3.5,0,0,3,8,2006,0,98107,47.6692,-122.392,1370,1185
14872,20140715T000000,495000.0,5,1.75,2760,18112,1.0,0,0,3,8,1968,0,98155,47.7363,-122.298,1720,8482
14873,20140825T000000,710000.0,3,1.75,2430,11448,1.0,0,1,5,7,1949,0,98117,47.6971,-122.391,2140,8144
14874,20140730T000000,310000.0,3,2.0,2010,12950,1.0,0,0,3,8,1953,0,98034,47.7222,-122.229,1490,10181
14875,20140516T000000,205000.0,5,1.75,1730,5200,1.0,0,0,4,7,1978,0,98042,47.3628,-122.089,1350,5200
14876,20150508T000000,530000.0,3,3.0,2450,211266,1.5,0,3,3,8,2004,0,98022,47.2215,-122.067,2300,263492
14877,20140724T000000,725000.0,4,2.5,3300,28433,2.0,0,0,3,9,1998,0,98059,47.5072,-122.112,3550,26386
14878,20141125T000000,195000.0,2,1.0,720,9520,1.0,0,0,4,6,1947,0,98155,47.7678,-122.316,1450,8612
14879,20140701T000000,401000.0,3,2.0,1240,11172,1.0,0,0,3,7,1984,0,98074,47.6364,-122.037,1330,14102
14880,20140922T000000,1030000.0,5,2.5,3050,8200,1.0,0,4,4,8,1962,0,98006,47.5647,-122.155,2970,8792
14881,20150403T000000,251000.0,3,1.5,1590,21600,1.5,0,0,4,7,1971,0,98022,47.2159,-121.966,1780,21600
14882,20141027T000000,667500.0,3,2.0,2040,4841,1.0,0,0,4,7,1949,0,98115,47.6778,-122.302,1600,4841
14883,20140623T000000,300000.0,4,2.5,1840,5550,2.0,0,0,3,8,2004,0,98031,47.3937,-122.183,2030,5500
14884,20140814T000000,610000.0,4,2.25,1960,9021,2.0,0,0,4,8,1973,0,98052,47.6349,-122.096,1960,9975
14885,20140703T000000,1042030.0,4,5.0,4110,43560,2.0,0,0,4,11,1978,0,98005,47.6353,-122.18,3650,43995
14886,20141203T000000,430000.0,3,2.25,1830,19965,1.0,0,0,3,8,1976,0,98072,47.7412,-122.088,1830,17250
14887,20150402T000000,455000.0,2,1.0,1330,92782,1.0,0,0,2,6,1950,0,98014,47.6624,-121.868,1280,168141
14888,20140702T000000,600000.0,5,2.0,2190,9072,1.0,0,0,5,7,1965,0,98052,47.6696,-122.149,1660,8327
14889,20150219T000000,638000.0,3,3.25,1720,1587,2.5,0,2,3,9,2004,0,98122,47.6187,-122.299,1490,1620
14890,20141014T000000,561000.0,3,1.75,1710,5000,1.0,0,0,4,7,1918,0,98136,47.5492,-122.389,1490,6250
14891,20141216T000000,625000.0,3,2.5,2180,5000,1.0,0,0,4,8,1977,0,98116,47.5828,-122.396,2000,5000
14892,20150324T000000,263950.0,3,1.75,1700,11613,1.0,0,0,5,7,1977,0,98092,47.2874,-122.187,1500,12377
14893,20141028T000000,740000.0,3,2.5,2960,9350,2.0,0,2,4,9,1978,0,98008,47.6218,-122.094,2960,11745
14894,20140609T000000,234999.0,3,1.0,1330,8912,1.0,0,0,3,6,1948,0,98188,47.4493,-122.274,1200,8913
14895,20150414T000000,380000.0,4,2.5,1940,3200,2.0,0,0,3,8,2004,0,98058,47.4583,-122.118,1900,3200
14896,20140812T000000,329500.0,3,2.25,1500,9656,1.0,0,0,3,7,1989,0,98019,47.7327,-121.982,1690,9656
14897,20140711T000000,464950.0,4,2.5,2230,64438,1.0,0,0,4,7,1978,0,98027,47.4754,-122.007,2230,71002
14898,20150402T000000,500000.0,3,2.25,1700,9008,1.0,0,0,3,8,1985,0,98125,47.7161,-122.317,2340,8003
14899,20140709T000000,415000.0,4,1.5,1840,11367,1.5,0,0,4,7,1950,0,98177,47.7656,-122.358,1690,9800
14900,20140905T000000,437500.0,3,2.25,2100,205603,2.0,0,0,3,8,1983,0,98070,47.3668,-122.505,2396,187308
14901,20140709T000000,599000.0,7,2.5,2580,5750,1.0,0,0,4,7,1901,0,98122,47.6025,-122.294,2280,5750
14902,20141014T000000,367000.0,4,2.5,2350,8182,2.0,0,0,3,8,1997,0,98042,47.3697,-122.106,2330,7000
14903,20150425T000000,530000.0,2,1.0,760,3000,1.0,0,0,3,6,1922,0,98107,47.6633,-122.357,1630,3600
14904,20140604T000000,989000.0,5,3.5,3280,4000,2.0,0,0,3,9,2003,0,98117,47.689,-122.396,1980,4000
14905,20140822T000000,462600.0,3,2.0,1320,4000,1.0,0,0,4,6,1940,0,98118,47.5515,-122.262,2410,6212
14906,20150424T000000,875000.0,3,2.5,1690,10592,1.0,0,0,3,8,1973,2009,98040,47.58,-122.231,2260,9945
14907,20140722T000000,335000.0,3,2.25,2060,47318,1.0,0,2,4,8,1976,0,98001,47.2758,-122.265,1870,19663
14908,20140731T000000,393000.0,4,2.0,1450,5456,1.0,0,0,5,7,1951,0,98108,47.5442,-122.297,980,6100
14909,20140721T000000,1340000.0,4,3.0,2760,4905,2.0,0,1,4,9,1938,0,98105,47.6591,-122.27,3200,5424
14910,20150323T000000,590000.0,3,2.5,2830,5788,2.0,0,0,3,9,2001,0,98028,47.7604,-122.235,2500,5802
14911,20150421T000000,671000.0,4,2.75,1890,1475,2.0,0,0,3,9,2015,0,98199,47.6472,-122.383,1650,1682
14912,20140728T000000,925000.0,3,3.25,2610,4500,1.5,0,0,4,9,1909,0,98103,47.6701,-122.339,2110,4500
14913,20141006T000000,245000.0,3,2.25,1900,7250,1.0,0,0,3,7,1967,0,98146,47.4869,-122.344,1560,9420
14914,20150402T000000,392500.0,3,1.0,930,6572,1.0,0,0,3,7,1952,0,98115,47.6889,-122.301,960,5840
14915,20140828T000000,505000.0,4,2.0,2730,12000,1.0,0,0,4,8,1998,0,98155,47.7733,-122.271,2730,9039
14916,20140819T000000,702000.0,4,2.5,2650,6240,2.0,0,0,3,8,2013,0,98053,47.6885,-122.021,2640,6524
14917,20140718T000000,337000.0,2,1.0,1010,4000,1.0,0,0,3,7,1947,0,98136,47.5311,-122.382,1480,4366
14918,20141229T000000,920000.0,4,2.5,3550,10233,2.0,0,0,3,9,1996,0,98027,47.5499,-122.1,3310,9157
14919,20140827T000000,495500.0,3,1.75,2130,6360,1.0,0,0,3,7,1959,0,98125,47.7059,-122.301,1540,6361
14920,20140924T000000,245000.0,2,1.75,1840,7230,1.0,0,0,3,7,1938,0,98030,47.3815,-122.228,1282,6769
